name,latitude,longitude,road_type
Turnbulls 1st Cross,13.028510599999999,80.24633845,residential
Turnbulls 1st Cross,13.0283989,80.24601255,residential
Kamarajar Street,13.037273850000002,80.2507699,residential
Kamarajar Street,13.037397070531094,80.24999083513774,residential
Boat Club 2nd Avenue,13.02503765,80.24928415,residential
Adyar Gate Club Road,13.026551795660286,80.24855267050233,residential
"['Boat Club 3rd Avenue', 'Adyar Gate Club Road', 'Boat Club Road']",13.023973008467031,80.24884489749532,residential
Turnbulls 1st Cross,13.0283989,80.24601255,residential
Turnbulls Road,13.028016771931341,80.24563895408737,tertiary
Periyar Road,13.0375007,80.2488032,residential
Periyar Road,13.03740445,80.2487911,residential
Venkatraman Street,13.0375594,80.248257,residential
Eldams Road,13.039168,80.24873215,secondary
Periyar Road,13.038507493091021,80.24896795933259,residential
Periyar Road,13.037713499999999,80.24882895,residential
Periyar Road,13.0375007,80.2488032,residential
Kamarajar Street,13.037496781716484,80.24919580919435,residential
Periyar Road,13.037713499999999,80.24882895,residential
Muthalaiy Andhan Garden,13.037933200000001,80.24847,residential
Periyar Road,13.038507493091021,80.24896795933259,residential
Kamarajar Street,13.03785132441732,80.249256416199,residential
Periyar Road,13.03740445,80.2487911,residential
Crescent Street,13.026952754542204,80.24751594011913,residential
Archbishop Mathias Road,13.027316039601187,80.24703666028756,tertiary
Boat Club 1st Avenue,13.0263976,80.2496905,residential
Adyar Gate Club Road,13.027557737165893,80.2488434715754,residential
Adyar Gate Club Road,13.026551795660286,80.24855267050233,residential
Boat Club 1st Avenue,13.0263976,80.2496905,residential
Boat Club Road,13.0254276,80.25063885,residential
Boat Club Road,13.026557491603606,80.25103142802955,residential
Boat Club 2nd Avenue,13.02503765,80.24928415,residential
Boat Club Road,13.0241765,80.25014494999999,residential
Boat Club Road,13.02476904232761,80.2503810692525,residential
Corporation Park Road,13.02651184420177,80.24574517316434,residential
1st Main Road,13.03599885,80.2535972,residential
2nd Cross,13.035839200000002,80.25314095,residential
1st Cross,13.036353,80.25318175,residential
1st Main Road,13.03651565,80.25363819999998,residential
Appaduarai Street,13.03587935,80.2523286,residential
Appaduarai Street,13.035941416054085,80.25143099434597,residential
Raja Naicken Thottam,13.036307322610789,80.25201425673451,residential
Kavingar Bharathidasan Road,13.035166050000003,80.2533628,secondary
1st Main Road,13.035483800000002,80.25357170000001,residential
1st Cross,13.0363993,80.2526633,residential
1st Cross,13.036353,80.25318175,residential
2nd Main Road,13.03612935,80.25271910000001,residential
Appaduarai Street,13.03587935,80.2523286,residential
2nd Main Road,13.0355337,80.2526776,residential
2nd Main Road,13.03612935,80.25271910000001,residential
2nd Cross,13.035839200000002,80.25314095,residential
Bharathiyar Street,13.036570900000001,80.25067225000001,living_street
Thiruvalluvar Salai,13.0362575,80.25095404999999,tertiary
Bharathiyar Street,13.036455282124914,80.25130828457091,living_street
Thiruvalluvar Salai,13.036696240121698,80.25105648554661,tertiary
Bharathiyar Street,13.03672375,80.24990385,living_street
Bharathiyar Street,13.036673,80.2501732,living_street
Thiruvalluvar Salai,13.0362575,80.25095404999999,tertiary
Thiruvalluvar Salai,13.035659991478536,80.25084206145958,tertiary
Appaduarai Street,13.035941416054085,80.25143099434597,residential
Bakhtavachalam Street,13.036225496064121,80.25047412855741,residential
VOC Street,13.036952949999998,80.25072545,residential
Thiruvalluvar Salai,13.03692925,80.25110325,tertiary
Thiruvalluvar Salai,13.036696240121698,80.25105648554661,tertiary
Kamarajar Street,13.038779,80.2482685,living_street
Eldams Road,13.03926725,80.2480473,secondary
Eldams Road,13.0390619,80.24951275000001,secondary
VOC Street,13.0370512,80.25009935,residential
Kamarajar Street,13.03784725,80.2499401,living_street
Kamarajar Street,13.03775295,80.24979834999999,residential
Kamarajar Street,13.03815425,80.24812600000001,living_street
Muthalaiy Andhan Garden,13.037990950000001,80.24779275,residential
Muthalaiy Andhan Garden,13.037933200000001,80.24847,residential
Eldams Road,13.03892585,80.25045915,secondary
Bishop Wallace South Avenue,13.0434261,80.2599982,residential
TTK Road,13.043259904325664,80.25959707887047,secondary
CIT Colony 1st Main Road,13.04298065,80.2611736,residential
CIT Colony 1st Main Road,13.0427247,80.26116590000001,residential
CIT Colony 1st Cross Street,13.042727321795521,80.26242077090438,residential
6th Cross Street,13.03998045,80.25871765,residential
Musiri Subramanium Road,13.0393112,80.26160965,secondary
CIT Colony 1st Main Road,13.0395769,80.2612641,residential
Cenotaph 1st Street,13.033787549999998,80.24982745,tertiary
Cenotaph 1st Street,13.033824729500026,80.24946490806114,tertiary
3rd Street,13.034573043606434,80.24980592890178,residential
Musiri Subramanium Road,13.039559470563084,80.26255163331413,secondary
2nd Link Street,13.039723479855153,80.26179740132473,residential
2nd Link Street,13.04100115,80.26137105,residential
Kattu Koil Street,13.04098635,80.2618554,living_street
2nd Link Street,13.04052895775405,80.26163665794412,residential
CIT Colony 1st Main Road,13.041301149999999,80.2611095,residential
2nd Link Street,13.04100115,80.26137105,residential
4th Cross Street,13.0410454,80.26036255,residential
CIT Colony 1st Main Road,13.040727310674193,80.26107234025295,residential
CIT Colony 1st Main Road,13.04298065,80.2611736,residential
Bishop Wallace South Avenue,13.043253282495696,80.26076566827665,residential
Bishop Wallers East Av,13.044071448871762,80.26138765500994,residential
Lambeth Avenue,13.031806099999999,80.2540582,residential
Bawa Street,13.031401599999997,80.25466725000001,residential
Bawa Street,13.032610417776453,80.25474076762927,residential
Lambeth Avenue,13.031806099999999,80.2540582,residential
CV Raman Road,13.0349623,80.25576135,secondary
Sri Lapthi Colony,13.0354949472509,80.25567557007068,residential
Sri Lapthi Colony,13.0354949472509,80.25567557007068,residential
CV Raman Road,13.0349119,80.25643915,secondary
Ashoka Street,13.034567,80.255893,residential
Bheemana Garden Street,13.03344075,80.25530125,residential
Bheemana Garden Street,13.0333835,80.25604960000001,residential
Ashoka Street,13.033796949999997,80.255841,residential
Sriram Colony,13.033128,80.2557895,residential
Kamarajar Street,13.037273850000002,80.2507699,residential
Thiruvalluvar Salai,13.03709155,80.25112535,tertiary
Thiruvalluvar Salai,13.03800215,80.25125875000002,tertiary
Seethammal Road,13.037203550000001,80.2514646,residential
Sheshadri Road,13.040685100000001,80.25619645,residential
Sriman Srinivasan Road,13.04097315,80.25668854999999,residential
Sriman Srinivasan Road,13.041041384901186,80.25590984862646,residential
Kasturi Rangan Road,13.041599298189132,80.25632311471169,residential
Royapettah High Road,13.05385485,80.26413764999998,secondary
Peters Road,13.053855219886108,80.26499510530367,secondary
Dr Radhakrishnan Salai,13.044653799999999,80.26682395,primary
Thiru Vi Ka Sundaram High Road,13.045023043755998,80.26666709251329,tertiary
Luz Church Lane,13.0380568,80.26306895,residential
Kennedy 1st Street,13.038877452535798,80.2633457786006,residential
Luz Church Lane,13.037873443997968,80.26368063565039,residential
Kennedy 1st Street,13.037736846611443,80.26314256733936,residential
Crescent Park Street,13.037742550000003,80.23840295,residential
Thanikachalam Road,13.03739505,80.2395751,secondary
Mylai Ranganathan Street,13.0370114,80.23812645,residential
Thanikachalam Road,13.03659115,80.2394794,secondary
Thanikachalam Road,13.0357497,80.2393667,secondary
Baganantham Street,13.03613149507162,80.23866665285632,residential
Baganantham Street,13.03617113208009,80.23774852403504,residential
Baganantham Street,13.03613149507162,80.23866665285632,residential
Rajambal Street,13.035626799604515,80.23821437770037,residential
Baganantham Street,13.0358766,80.2372352,residential
Venkatanarayana Road,13.036241098160602,80.23652439715816,secondary
Baganantham Street,13.0358766,80.2372352,residential
Baganantham Street,13.036171132080092,80.23774852403503,residential
Rajambal Street,13.035626799604515,80.23821437770037,residential
Dr Thomas Street,13.034905950000002,80.2422454,residential
Maloney Road,13.03496875,80.24185395,tertiary
Doctor Shivaji Ganesan Road,13.0344383,80.24183335000001,tertiary
Doctor Shivaji Ganesan Road,13.035439207698802,80.24247005112788,tertiary
Doctor Shivaji Ganesan Road,13.0337663,80.24125945,tertiary
Doctor Shivaji Ganesan Road,13.03298607409128,80.24024117366687,residential
Neelakanta Mehta Street,13.036996750000002,80.2412408,residential
Doctor Shivaji Ganesan Road,13.036537899999999,80.2428683,tertiary
Doctor Shivaji Ganesan Road,13.036902202503658,80.24294887964753,tertiary
Vaithyaram Street,13.0361553,80.2410742,residential
Doctor Shivaji Ganesan Road,13.03611995,80.24275044999999,tertiary
Doctor Shivaji Ganesan Road,13.035439207698802,80.24247005112787,tertiary
Krishna Rao Street,13.03903025,80.24307185,residential
Doctor Shivaji Ganesan Road,13.03875515,80.24335740000001,tertiary
Doctor Shivaji Ganesan Road,13.039413161696583,80.24368457962119,tertiary
Vaithyaram Street,13.0361553,80.2410742,residential
Thanikachalam Road,13.0361923,80.2394237,secondary
Saravanan Street,13.037958249999997,80.241374,residential
Doctor Shivaji Ganesan Road,13.0380436,80.24313649999999,tertiary
Doctor Shivaji Ganesan Road,13.037558900000002,80.24304755,tertiary
"['Dr Thomas 1st Street', 'Dr Thomas Street']",13.03764255203938,80.24385694901993,residential
Arcot Street,13.03868385,80.240091,residential
Thanikachalam Road,13.038534250000003,80.23971764999999,secondary
Neelakanta Mehta Street,13.036996750000002,80.2412408,residential
Thanikachalam Road,13.037014650000001,80.23952815,secondary
Saravanan Street,13.037958249999997,80.241374,residential
Thanikachalam Road,13.0378779,80.23963749999999,secondary
Basudev Street,13.0398248,80.24031425000001,residential
Thanikachalam Road,13.0394829,80.23982735,secondary
Basudev Street,13.0398248,80.24031425000001,residential
Daniel Street,13.04002695,80.2407819,residential
Daniel Street,13.039549000000001,80.24073630000001,residential
Arcot Street,13.03868385,80.240091,residential
Arcot Street,13.038516699999999,80.24153325,residential
Krishna Rao Street,13.039057958368728,80.24050277770003,residential
Arcot Street,13.038738149999999,80.2426695,residential
Arcot Street,13.038516699999999,80.24153325,residential
Arcot Street,13.03835785,80.2429148,residential
Krishna Rao Street,13.0392011,80.2417144,residential
Daniel Street,13.039549000000001,80.24073630000001,residential
Krishna Rao Street,13.039057958368728,80.24050277770003,residential
Krishna Rao Street,13.0392011,80.2417144,residential
Krishna Rao Street,13.03903025,80.24307185,residential
Arcot Street,13.038738149999999,80.2426695,residential
Hindi Prachar Sabha Road,13.034052720883652,80.23942764368721,tertiary
Dr Thomas 2nd Street,13.03612755,80.2433249,residential
Dr Thomas Street,13.03592395,80.24377975,residential
Dr Thomas Street,13.036198809162064,80.24397533964402,residential
Girappa Road,13.040324398721657,80.2454394077067,residential
Sir Thyagaraya Road,13.03957661327527,80.24562757986527,secondary
Dr Thomas Street,13.03819755,80.2444748,residential
Dr Thomas Street,13.039033267700493,80.24486484782678,residential
Raman Street,13.0410434,80.24509040000001,residential
Girappa Road,13.041941282326977,80.24613306352381,residential
Dr Thomas Street,13.03819755,80.2444748,residential
"['Dr Thomas 1st Street', 'Dr Thomas Street']",13.03764255203938,80.24385694901993,residential
Dr Thomas 2nd Street,13.03612755,80.2433249,residential
Doctor Shivaji Ganesan Road,13.036537899999999,80.2428683,tertiary
Doctor Shivaji Ganesan Road,13.03611995,80.24275044999999,tertiary
Rangoon Street,13.035668900000001,80.24528935000001,residential
Rangoon Street,13.035737906203613,80.24484749740031,residential
Alaiamman Koil Street,13.038049049999998,80.24544825000001,residential
Alaiamman Koil Street,13.038301638435081,80.24579376774464,residential
Shastri Street,13.0278661,80.22692905,residential
70 Feet Road,13.027960917119744,80.22658626923447,secondary
Reddy Kuppam Road,13.02853725,80.22403969999999,secondary
Reddy Kuppam Road,13.028740773761665,80.22404726474457,secondary
Reddy Kuppam Road,13.028740773761665,80.22404726474457,secondary
Reddy Kuppam Road,13.02997733179799,80.2242902452597,secondary
Vandiakran Street,13.028963048914129,80.22397999834384,secondary
Reddy Kuppam Road,13.02997733179799,80.2242902452597,secondary
Govindan Road,13.031181639114964,80.2241389453796,secondary
Govindan Road,13.031510749999999,80.2223767,secondary
Govindan Road,13.031292068788659,80.22291497031695,secondary
Reddy Kuppam Street,13.028139399999999,80.2240133,tertiary
Reddy Kuppam Street,13.028336549999999,80.22401740000001,tertiary
Rajaji Street,13.0275055,80.2230143,residential
Reddy Kuppam Street,13.027388101523618,80.2240714224331,tertiary
Reddy Kuppam Street,13.02777720044203,80.22403920439756,tertiary
Reddy Kuppam Street,13.026730149999999,80.22412059999999,tertiary
Reddy Kuppam Street,13.0270044,80.22409525,tertiary
Nethaji Street,13.02678195,80.22305345,residential
Reddy Kuppam Street,13.0264122,80.2241716,tertiary
Reddy Kuppam Road,13.02598965,80.22423475,residential
Sadayappan Street,13.026071449064995,80.22298708386975,residential
Hospital Road,13.0301428,80.22611835000001,residential
New Boag Road,13.030517239661,80.22650254461507,residential
70 Feet Road,13.0297678,80.2273911,secondary
Hospital Road,13.029785579488184,80.22799113008132,residential
Gandhi Street,13.0286521,80.22577319999999,residential
Gandhi Street,13.028416,80.2271207,residential
70 Feet Road,13.028246250000002,80.2271326,secondary
North Road,13.028359047875469,80.22754118283635,residential
West Road,13.028096049999998,80.22789829999999,residential
North Road,13.028800226286977,80.22901165190122,residential
North Road,13.028359047875469,80.22754118283635,residential
Gandhi Street,13.02852035,80.22651995000001,residential
Gandhi Street,13.0286521,80.22577319999999,residential
2nd Street,13.028794350000002,80.22601045,residential
2nd Street,13.028416349780493,80.2259246395552,residential
Hospital Road,13.0300172,80.22683465,residential
Hospital Road,13.0301428,80.22611835000001,residential
2nd Street,13.02996215,80.22630165000001,residential
2nd Street,13.029188900000001,80.22611425000001,residential
2nd Street,13.028794350000002,80.22601045,residential
2nd Street,13.02961185,80.226224,residential
2nd Street,13.029188900000001,80.22611425000001,residential
2nd Street,13.02996215,80.22630165000001,residential
2nd Street,13.02961185,80.226224,residential
East Road,13.027260582013252,80.23021625031018,residential
East Road,13.0292006,80.2301245,residential
East Road,13.028665099999998,80.2301753,residential
1st Cross Street,13.028313212768495,80.22905280396898,residential
West Road,13.02760075,80.22785435,residential
West Road,13.028096049999998,80.22789829999999,residential
1st Cross Street,13.028313212768495,80.22905280396898,residential
West Road,13.027166550000002,80.22781455,residential
West Road,13.02627173975052,80.2286279194944,residential
West Road,13.027166550000002,80.22781455,residential
West Road,13.02760075,80.22785435,residential
2nd Cross Street,13.027550798489644,80.22876035823283,residential
2nd Cross Street,13.028175099999999,80.2299106,residential
East Road,13.028665099999998,80.2301753,residential
East Road,13.02726058201325,80.23021625031018,residential
Muthurangam Road,13.030019400000002,80.2285984,residential
Muthurangam Road,13.029410649999999,80.22857020000001,residential
Hospital Road,13.02966705,80.22871935,residential
Hospital Road,13.029785579488184,80.22799113008132,residential
Muthurangam Road,13.029410649999999,80.22857020000001,residential
Hospital Road,13.0296423,80.22899269999999,residential
Hospital Road,13.02966705,80.22871935,residential
Hospital Road,13.0296423,80.22899269999999,residential
New Boag Road,13.0303362,80.2287557,secondary
New Boag Road,13.0303199,80.2290224,secondary
2nd Street,13.031044699999999,80.2280564,residential
Muthurangam Road,13.03113565,80.22869125,residential
Muthurangam Road,13.030819399999999,80.22866315,residential
2nd Street,13.031044699999999,80.2280564,residential
Muthurangam Road,13.0314871,80.22873100000001,residential
Muthurangam Road,13.03113565,80.22869125,residential
New Corporation Colony 1st Street,13.031361657211816,80.22805190565649,residential
New Corporation Colony 1st Street,13.031361657211816,80.22805190565649,residential
New Corporation Colony 1st Street,13.031368603659311,80.22677998251918,residential
Muthurangam Road,13.031868049999998,80.22879230000001,residential
Muthurangam Road,13.0314871,80.22873100000001,residential
Siddhi Vinayagar Koil Street,13.031738801733828,80.22765863605979,residential
Muthurangam Road,13.03226535,80.2288524,residential
Muthurangam Road,13.031868049999998,80.22879230000001,residential
Bhajanai Koil Street,13.032149182038832,80.22772997395799,residential
Bhajanai Koil Street,13.032086333241391,80.2293264804983,residential
Muthurangam Road,13.03289975,80.22892555,residential
Muthurangam Road,13.03226535,80.2288524,residential
Varadarajan Street,13.032619521564472,80.2277453973965,residential
Muthurangam Road,13.03289975,80.22892555,residential
Madley 2nd Street,13.033493405583986,80.2281966381779,residential
Muthurangam Road,13.033638928339663,80.22901208844823,residential
Madley 2nd Street,13.0333026830381,80.22726274471955,residential
Madley 2nd Street,13.033493405583986,80.2281966381779,residential
Varadarajan Street,13.032619521564472,80.22774539739652,residential
Madley 1st Street,13.034327572484807,80.22808479291776,"['living_street', 'residential']"
Muthurangam Road,13.034587601133856,80.22912249602277,residential
Muthurangam Road,13.033638928339663,80.22901208844823,residential
Bhajanai Koil Street,13.032086333241393,80.2293264804983,residential
Bhajanai Koil Street,13.032042700301108,80.23019695550741,residential
Police Quarters Road,13.033619261891241,80.22973252119753,residential
Natesan Street,13.0368526,80.22788985,residential
Ranganathan Street,13.0375204,80.22820725,residential
Natesan Street,13.03675115,80.22816445000001,residential
Natesan Street,13.0368526,80.22788985,residential
Thukkaram 1st Street,13.036050969678312,80.22786407507732,living_street
Thukkaram 1st Street,13.036050969678312,80.22786407507733,living_street
Natesan Street,13.036667,80.22839479999999,residential
Natesan Street,13.03675115,80.22816445000001,residential
Thukkaram 2nd Street,13.035996209478526,80.22815362027237,living_street
Natesan Street,13.036106549999998,80.2301668,residential
Natesan Street,13.036421,80.22918885,residential
Guild Street,13.035930749999999,80.2297826,residential
Guild Street,13.035930749999999,80.2297826,residential
Guild Street,13.03540898307905,80.22963922855146,residential
Postal Colony,13.03577179703354,80.22921118060508,living_street
Postal Colony,13.03577179703354,80.22921118060508,living_street
Natesan Street,13.036421,80.22918885,residential
Natesan Street,13.036667,80.22839479999999,residential
Thukkaram 3rd Street,13.035969332923937,80.22841374450533,living_street
Ranganathan Street,13.0375204,80.22820725,residential
Ranganathan Street,13.03711585,80.2295411,residential
Rameswaram Street,13.037898532977405,80.22852847413144,residential
Lakshmi Narasimman Street,13.0407639,80.23104395,residential
Doraiswamy Road,13.040819504919392,80.23063105881788,secondary
Mambalam High Road,13.04123195,80.22893885,tertiary
Mambalam High Road,13.0421687,80.2291701,tertiary
Mambalam High Road,13.04123195,80.22893885,tertiary
Rameswaram Street,13.04064465,80.22923085,residential
Rameswaram Street,13.039756422668423,80.22900205509781,residential
Rameswaram Street,13.038817345766434,80.22876336651372,residential
Rangan Street,13.039000068959966,80.23007466621699,residential
Rameswaram Street,13.04064465,80.22923085,residential
Mangesh Street,13.040290359611753,80.22885869715293,residential
Mangesh Street,13.04000427300841,80.23034021493473,residential
Rameswaram Street,13.039756422668423,80.22900205509781,residential
Maharajapuram Santhanam Salai,13.0430003,80.22966495,residential
Mambalam High Road,13.0421687,80.2291701,tertiary
Mambalam High Road,13.04345015,80.22949215,tertiary
Gandhi Street,13.0443562,80.23030735,residential
Mambalam High Road,13.044175399999999,80.22968465,tertiary
Mambalam High Road,13.044821750000002,80.2298826,tertiary
Mambalam High Road,13.0477302,80.2303872,tertiary
Bazullah Road,13.047559701317669,80.23155506725142,tertiary
Mambalam High Road,13.046818655696091,80.23026024195083,tertiary
Unnamalai Ammal Street,13.049831600000003,80.23213165,residential
Mambalam High Road,13.049695400000001,80.2306837,tertiary
Mambalam High Road,13.050413992634324,80.23079936451488,tertiary
Mambalam High Road,13.051868949999998,80.2312779,tertiary
Mambalam High Road,13.0526626,80.2315213,tertiary
Parthasaratypuram Extn,13.052024738425601,80.2323420392887,residential
Kolamamani Street,13.053106849999999,80.23180835,residential
Mambalam High Road,13.0526626,80.2315213,tertiary
Mambalam High Road,13.053429404505783,80.23173408248573,tertiary
Mamabalam Highway,13.05406655,80.23187984999998,tertiary
Mambalam High Road,13.05384045514432,80.23184088062469,tertiary
Dr MGR Salai,13.053873314947852,80.234311771781,primary
Vasan Street,13.043527400000002,80.2315128,residential
North Usman Road,13.0441009327596,80.23234829334027,tertiary
Mambalam High Road,13.04345015,80.22949215,tertiary
Mambalam High Road,13.044175399999999,80.22968465,tertiary
Nehru Street,13.043723925015334,80.23016905086024,residential
Bazullah Road,13.04691475,80.23647185,secondary
Bazullah Road,13.04702545,80.2359082,secondary
Raghaviah Road,13.04667625,80.235956,tertiary
Arulambal Street,13.04691595,80.23836025,residential
Arulambal Street,13.046200950000001,80.2381777,residential
Bazullah Road,13.04646835,80.2386122,secondary
Bazullah Road,13.046682749999999,80.23758615,secondary
Mambalam High Road,13.048146399999998,80.2304488,tertiary
Mambalam High Road,13.0487737,80.2305431,tertiary
Chari Street,13.04839362813824,80.23149753953764,residential
Ramakrishna Street,13.0492558,80.2313745,residential
Mambalam High Road,13.049208199999999,80.2306102,tertiary
Mambalam High Road,13.049695400000001,80.2306837,tertiary
Mambalam High Road,13.0508836,80.230915,tertiary
Theagaraaya Gramani Street,13.050629805176557,80.23230435130573,residential
Mambalam High Road,13.05126294272948,80.23106596977638,tertiary
Mambalam High Road,13.051868949999998,80.2312779,tertiary
Habibullah Road,13.05122957042249,80.23247782695589,residential
Mambalam High Road,13.05126294272948,80.23106596977638,tertiary
Mamabalam Highway,13.05389325,80.23279735,tertiary
"['Pillaiyar Koil Street', 'Kolamamani Street']",13.05316655212657,80.2327463457587,residential
Kolamamani Street,13.05306505,80.23197815,residential
Kolamamani Street,13.053106849999999,80.23180835,residential
Balu Street,13.053690249999999,80.231965,residential
Balu Street,13.053624200091319,80.23243851572457,residential
Balu Street,13.053690249999999,80.231965,residential
Mambalam High Road,13.053429404505783,80.23173408248573,tertiary
Mambalam High Road,13.05384045514432,80.23184088062469,tertiary
Parthasaratypuram Extn,13.051757,80.2336183,residential
Parthasaratypuram,13.05204575,80.23335374999999,residential
Parthasaratypuram Extn,13.0520247384256,80.23234203928868,residential
Periyar Road,13.052275900000001,80.2358282,residential
Periyar Road,13.052829550700881,80.23598709743206,residential
Porur Somasundaram Street,13.052803358403745,80.23518088913228,residential
Periyar Road,13.05167205,80.2356293,residential
Periyar Road,13.052275900000001,80.2358282,residential
Padmanabha Street,13.051905300000001,80.23598045,residential
Padmanabha Street,13.05217185,80.2349975,residential
Padmanabha Street,13.051836699999999,80.2364531,residential
Sivasailam Street,13.0516814,80.23666075,residential
Sivasailam Street,13.052315055325785,80.23679355854921,residential
Periyar Road,13.05102605,80.235413,residential
Periyar Road,13.05167205,80.2356293,residential
kannaiah Street,13.051590309989226,80.23480784375901,residential
Ramachandran Street,13.045044099999998,80.23046635,residential
Mambalam High Road,13.044821750000002,80.2298826,tertiary
Mambalam High Road,13.045427199999999,80.23004470000001,tertiary
Ramachandran Street,13.044924949999999,80.2309719,residential
Ramachandran Street,13.04486745,80.23121624999999,residential
Car Track Road,13.0445668,80.23092399999999,residential
Maharajapuram Santhanam Salai,13.0427774,80.2314605,residential
Maharajapuram Santhanam Salai,13.04291965,80.23029935,residential
Car Track Road,13.0432475,80.2307006,residential
Maharajapuram Santhanam Salai,13.04291965,80.23029935,residential
Maharajapuram Santhanam Salai,13.0430003,80.22966495,residential
Tanjavur Street,13.042063299999999,80.22971765,residential
Viyasar Street,13.044669899999999,80.23524445000001,residential
Raghaviah Road,13.0448778,80.23558205,tertiary
Raghaviah Road,13.044468349999999,80.2354906,tertiary
Lakshmanan Chetty Street,13.04413795,80.23633720000001,residential
Arulambal Street,13.04457825,80.2377888,residential
Lakshmanan Chetty Street,13.04413795,80.23633720000001,residential
Raghaviah Road,13.044468349999999,80.2354906,tertiary
Raghaviah Road,13.044210750000001,80.23544275,tertiary
Arulambal Street,13.04764445,80.238557,residential
Bhagirathi Ammal Street,13.0479914,80.2386817,residential
Bhagirathi Ammal Street,13.048140499999999,80.2380522,residential
Arulambal Street,13.045010449999998,80.23790315,residential
Arulambal Street,13.04457825,80.2377888,residential
Sambasivam Street,13.044918,80.23673505,residential
Sambasivam Street,13.044918,80.23673505,residential
Raghaviah Road,13.0451673,80.23564725,tertiary
Raghaviah Road,13.0448778,80.23558205,tertiary
Somasundaram Road,13.045246599999999,80.23536715,residential
Raghaviah Road,13.0454709,80.23570720000001,tertiary
Raghaviah Road,13.0451673,80.23564725,tertiary
Somasundaram Road,13.045415949999999,80.23419475,residential
Somasundaram Road,13.045246599999999,80.23536715,residential
Rama Street,13.04576485,80.23518569999999,residential
Rama Street,13.045006,80.2350235,residential
Rama Street,13.04666625,80.23535820000001,residential
Bazullah Road,13.04707125,80.23560979999999,secondary
Bazullah Road,13.047220646399522,80.23452903887055,secondary
Raja Char Street,13.0461797,80.23556415,residential
Raghaviah Road,13.0462355,80.23586355,tertiary
Raghaviah Road,13.045932350000001,80.23579950000001,tertiary
Rama Street,13.04666625,80.23535820000001,residential
Rama Street,13.04576485,80.23518569999999,residential
Raja Char Street,13.0461797,80.23556415,residential
Raja Char Street,13.046387487221631,80.23439622513015,residential
Raja Char Street,13.046551149999999,80.23320045,residential
Krishnan Street,13.04659405,80.23287135,residential
North Usman Road,13.046109388847846,80.23281260480044,secondary
Raja Char Street,13.046551149999999,80.23320045,residential
Hanumanthan Street,13.046024,80.23340045,residential
Hanumanthan Street,13.046925250000001,80.23356195000001,residential
Raja Char Street,13.046387487221631,80.23439622513015,residential
Viyasar Street,13.045019799999999,80.2329142,residential
Viyasar Street,13.044851099999999,80.2340847,residential
Hanumanthan Street,13.04526105,80.23325595,residential
Somasundaram Road,13.0455818,80.2330149,residential
Somasundaram Road,13.045415949999999,80.23419475,residential
Hanumanthan Street,13.04526105,80.23325595,residential
Hanumanthan Street,13.046024,80.23340045,residential
Doctor Shivaji Ganesan Road,13.042783249999998,80.2444826,tertiary
Venkatraman Street,13.042269570051822,80.24376656213119,residential
Jagadambal Street,13.04280405,80.24026605,residential
Venkatraman Street,13.042607400000001,80.24147035,residential
Dr Nair Road,13.043328849999998,80.24089964999999,secondary
Dr Nair Road,13.042229551032321,80.24074665726803,secondary
Narasimman 1st Street,13.0471892,80.2462835,residential
Doctor Girappa Road,13.046791649999998,80.24669385,residential
Doctor Girappa Road,13.047764884389155,80.24647020548028,residential
Narashiman 2nd Street,13.04640195,80.2455003,residential
Doctor Shivaji Ganesan Road,13.046476249999998,80.2452036,tertiary
3rd Street,13.045952199999999,80.24543299999999,residential
Doctor Shivaji Ganesan Road,13.04605085,80.24513830000001,tertiary
Dr. B. Narashimhan 3rd Street,13.04564555,80.24532984999999,residential
Doctor Shivaji Ganesan Road,13.04572795,80.2450627,tertiary
Dr. B. Narashimhan 3rd Street,13.04564555,80.24532984999999,residential
3rd Street,13.045952199999999,80.24543299999999,residential
Vijayaraghavachari Road,13.0431503,80.24600175,tertiary
Dr Girappa Road,13.04318605,80.24651675,residential
Vijayaraghavachari Road,13.04303893269956,80.24671648427918,tertiary
Vijaya Raghava 1st Street,13.042614997071604,80.24539896582063,residential
Lodhi Khan 4th Street,13.0408231,80.2423075,residential
Lodhi Khan 4th Street,13.0408231,80.2423075,residential
Raman Street,13.041384549999998,80.24273145,residential
Raman Street,13.0414686,80.24221365,residential
Lodhi Khan 2nd Street,13.042007649999999,80.2420593,residential
Raman Street,13.0414686,80.24221365,residential
Raman Street,13.04163,80.24133425,residential
Lodhi Khan 2nd Street,13.042007649999999,80.2420593,residential
Venkatraman Street,13.042475249999999,80.24234089999999,residential
Venkatraman Street,13.042607400000001,80.24147035,residential
Lodhi Khan 3rd Street,13.0430487,80.24265170000001,residential
Venkatraman Street,13.04239445,80.2428584,residential
Venkatraman Street,13.042475249999999,80.24234089999999,residential
Lodhi Khan 3rd Street,13.0430487,80.24265170000001,residential
Vijayaraghava Road,13.043614730364625,80.24306097121564,tertiary
Vijayaraghava Road,13.043688304158913,80.2425679848585,tertiary
Jagadambal Street,13.04280405,80.24026605,residential
Jagadambal Street,13.04298895,80.23925324999999,residential
Kamalabhai Street,13.043038450000001,80.2397293,residential
Arulambal Street,13.045626550000001,80.23805125000001,residential
Arulambal Street,13.045355550000002,80.23798795,residential
Kuppusamy Street,13.045107395768069,80.23865512082439,residential
Arulambal Street,13.045355550000002,80.23798795,residential
Arulambal Street,13.045010449999998,80.23790315,residential
