name,latitude,longitude,road_type,status
"['Boat Club 3rd Avenue', 'Adyar Gate Club Road', 'Boat Club Road']",13.023973008467031,80.24884489749532,residential,Safe
Turnbulls 1st Cross,13.0283989,80.24601255,residential,Safe
Turnbulls Road,13.02801677193134,80.24563895408737,tertiary,Safe
Periyar Road,13.0375007,80.2488032,residential,Safe
Periyar Road,13.03740445,80.2487911,residential,Safe
Venkatraman Street,13.0375594,80.248257,residential,Safe
Eldams Road,13.039168,80.24873215,secondary,Safe
Periyar Road,13.03850749309102,80.24896795933259,residential,Safe
Periyar Road,13.0377135,80.24882895,residential,Safe
Periyar Road,13.0375007,80.2488032,residential,Safe
Kamarajar Street,13.037496781716484,80.24919580919435,residential,Safe
Periyar Road,13.0377135,80.24882895,residential,Safe
Muthalaiy Andhan Garden,13.0379332,80.24847,residential,Safe
Periyar Road,13.03850749309102,80.24896795933259,residential,Safe
Kamarajar Street,13.03785132441732,80.249256416199,residential,Safe
Periyar Road,13.03740445,80.2487911,residential,Safe
Crescent Street,13.026952754542204,80.24751594011913,residential,Safe
Archbishop Mathias Road,13.027316039601187,80.24703666028756,tertiary,Safe
Boat Club 1st Avenue,13.0263976,80.2496905,residential,Safe
Adyar Gate Club Road,13.027557737165893,80.2488434715754,residential,Safe
Adyar Gate Club Road,13.026551795660286,80.24855267050233,residential,Safe
Boat Club 1st Avenue,13.0263976,80.2496905,residential,Safe
Boat Club Road,13.0254276,80.25063885,residential,Safe
Boat Club Road,13.026557491603606,80.25103142802955,residential,Safe
Boat Club 2nd Avenue,13.02503765,80.24928415,residential,Safe
Boat Club Road,13.0241765,80.25014494999999,residential,Safe
Boat Club Road,13.02476904232761,80.2503810692525,residential,Safe
Corporation Park Road,13.02651184420177,80.24574517316434,residential,Safe
1st Main Road,13.03599885,80.2535972,residential,Safe
2nd Cross,13.035839200000002,80.25314095,residential,Safe
1st Cross,13.036353,80.25318175,residential,Safe
1st Main Road,13.03651565,80.25363819999998,residential,Safe
Appaduarai Street,13.03587935,80.2523286,residential,Safe
Appaduarai Street,13.035941416054085,80.25143099434597,residential,Safe
Raja Naicken Thottam,13.036307322610789,80.25201425673451,residential,Safe
Kavingar Bharathidasan Road,13.035166050000004,80.2533628,secondary,Safe
1st Main Road,13.035483800000002,80.25357170000001,residential,Safe
1st Cross,13.0363993,80.2526633,residential,Safe
1st Cross,13.036353,80.25318175,residential,Safe
2nd Main Road,13.03612935,80.25271910000001,residential,Safe
Appaduarai Street,13.03587935,80.2523286,residential,Safe
2nd Main Road,13.0355337,80.2526776,residential,Safe
2nd Main Road,13.03612935,80.25271910000001,residential,Safe
2nd Cross,13.035839200000002,80.25314095,residential,Safe
Bharathiyar Street,13.0365709,80.25067225000001,living_street,Safe
Thiruvalluvar Salai,13.0362575,80.25095404999999,tertiary,Safe
Bharathiyar Street,13.036455282124914,80.25130828457091,living_street,Safe
Thiruvalluvar Salai,13.036696240121698,80.25105648554661,tertiary,Safe
Bharathiyar Street,13.03672375,80.24990385,living_street,Safe
Bharathiyar Street,13.036673,80.2501732,living_street,Safe
Thiruvalluvar Salai,13.0362575,80.25095404999999,tertiary,Safe
Thiruvalluvar Salai,13.035659991478536,80.25084206145958,tertiary,Safe
Appaduarai Street,13.035941416054085,80.25143099434597,residential,Safe
Bakhtavachalam Street,13.03622549606412,80.25047412855741,residential,Safe
VOC Street,13.036952949999998,80.25072545,residential,Safe
Thiruvalluvar Salai,13.03692925,80.25110325,tertiary,Safe
Thiruvalluvar Salai,13.036696240121698,80.25105648554661,tertiary,Safe
Kamarajar Street,13.038779,80.2482685,living_street,Safe
Eldams Road,13.03926725,80.2480473,secondary,Safe
Eldams Road,13.0390619,80.24951275000001,secondary,Safe
VOC Street,13.0370512,80.25009935,residential,Safe
Kamarajar Street,13.03784725,80.2499401,living_street,Safe
Kamarajar Street,13.03775295,80.24979834999999,residential,Safe
Kamarajar Street,13.03815425,80.24812600000001,living_street,Safe
Muthalaiy Andhan Garden,13.03799095,80.24779275,residential,Safe
Muthalaiy Andhan Garden,13.0379332,80.24847,residential,Safe
Eldams Road,13.03892585,80.25045915,secondary,Safe
Bishop Wallace South Avenue,13.0434261,80.2599982,residential,Safe
TTK Road,13.043259904325664,80.25959707887047,secondary,Safe
CIT Colony 1st Main Road,13.04298065,80.2611736,residential,Safe
CIT Colony 1st Main Road,13.0427247,80.26116590000001,residential,Safe
CIT Colony 1st Cross Street,13.04272732179552,80.26242077090438,residential,Safe
6th Cross Street,13.03998045,80.25871765,residential,Safe
Musiri Subramanium Road,13.0393112,80.26160965,secondary,Safe
CIT Colony 1st Main Road,13.0395769,80.2612641,residential,Safe
Cenotaph 1st Street,13.033787549999998,80.24982745,tertiary,Safe
Cenotaph 1st Street,13.033824729500026,80.24946490806114,tertiary,Safe
3rd Street,13.034573043606434,80.24980592890178,residential,Safe
Musiri Subramanium Road,13.039559470563084,80.26255163331413,secondary,Safe
2nd Link Street,13.039723479855152,80.26179740132473,residential,Safe
2nd Link Street,13.04100115,80.26137105,residential,Safe
Kattu Koil Street,13.04098635,80.2618554,living_street,Safe
2nd Link Street,13.04052895775405,80.26163665794412,residential,Safe
CIT Colony 1st Main Road,13.04130115,80.2611095,residential,Safe
2nd Link Street,13.04100115,80.26137105,residential,Safe
4th Cross Street,13.0410454,80.26036255,residential,Safe
CIT Colony 1st Main Road,13.040727310674193,80.26107234025295,residential,Safe
CIT Colony 1st Main Road,13.04298065,80.2611736,residential,Safe
Bishop Wallace South Avenue,13.043253282495696,80.26076566827665,residential,Safe
Bishop Wallers East Av,13.044071448871762,80.26138765500994,residential,Safe
Lambeth Avenue,13.0318061,80.2540582,residential,Safe
Bawa Street,13.031401599999995,80.25466725000001,residential,Safe
Bawa Street,13.032610417776452,80.25474076762927,residential,Safe
Lambeth Avenue,13.0318061,80.2540582,residential,Safe
CV Raman Road,13.0349623,80.25576135,secondary,Safe
Sri Lapthi Colony,13.0354949472509,80.25567557007068,residential,Safe
Sri Lapthi Colony,13.0354949472509,80.25567557007068,residential,Safe
CV Raman Road,13.0349119,80.25643915,secondary,Safe
Ashoka Street,13.034567,80.255893,residential,Safe
Bheemana Garden Street,13.03344075,80.25530125,residential,Safe
Bheemana Garden Street,13.0333835,80.25604960000001,residential,Safe
Ashoka Street,13.033796949999996,80.255841,residential,Safe
Sriram Colony,13.033128,80.2557895,residential,Safe
Kamarajar Street,13.037273850000002,80.2507699,residential,Safe
Thiruvalluvar Salai,13.03709155,80.25112535,tertiary,Safe
Thiruvalluvar Salai,13.03800215,80.25125875000002,tertiary,Safe
Seethammal Road,13.03720355,80.2514646,residential,Safe
Sheshadri Road,13.0406851,80.25619645,residential,Safe
Sriman Srinivasan Road,13.04097315,80.25668854999999,residential,Safe
Sriman Srinivasan Road,13.041041384901186,80.25590984862646,residential,Safe
Kasturi Rangan Road,13.041599298189132,80.25632311471169,residential,Safe
Royapettah High Road,13.05385485,80.26413764999998,secondary,Safe
Peters Road,13.053855219886108,80.26499510530367,secondary,Safe
Dr Radhakrishnan Salai,13.0446538,80.26682395,primary,Safe
Thiru Vi Ka Sundaram High Road,13.045023043755998,80.26666709251329,tertiary,Safe
Luz Church Lane,13.0380568,80.26306895,residential,Safe
Kennedy 1st Street,13.038877452535798,80.2633457786006,residential,Safe
Luz Church Lane,13.037873443997968,80.26368063565039,residential,Safe
Kennedy 1st Street,13.037736846611445,80.26314256733936,residential,Safe
Crescent Park Street,13.037742550000004,80.23840295,residential,Safe
Thanikachalam Road,13.03739505,80.2395751,secondary,Safe
Mylai Ranganathan Street,13.0370114,80.23812645,residential,Safe
Thanikachalam Road,13.03659115,80.2394794,secondary,Safe
Thanikachalam Road,13.0357497,80.2393667,secondary,Safe
Baganantham Street,13.03613149507162,80.23866665285632,residential,Safe
Baganantham Street,13.03617113208009,80.23774852403504,residential,Safe
Baganantham Street,13.03613149507162,80.23866665285632,residential,Safe
Rajambal Street,13.035626799604517,80.23821437770037,residential,Safe
Baganantham Street,13.0358766,80.2372352,residential,Safe
Venkatanarayana Road,13.036241098160602,80.23652439715816,secondary,Safe
Baganantham Street,13.0358766,80.2372352,residential,Safe
Baganantham Street,13.036171132080092,80.23774852403503,residential,Safe
Rajambal Street,13.035626799604517,80.23821437770037,residential,Safe
Dr Thomas Street,13.034905950000002,80.2422454,residential,Safe
Maloney Road,13.03496875,80.24185395,tertiary,Safe
Doctor Shivaji Ganesan Road,13.0344383,80.24183335000001,tertiary,Safe
Doctor Shivaji Ganesan Road,13.035439207698802,80.24247005112788,tertiary,Safe
Doctor Shivaji Ganesan Road,13.0337663,80.24125945,tertiary,Safe
Doctor Shivaji Ganesan Road,13.03298607409128,80.24024117366687,residential,Safe
Neelakanta Mehta Street,13.036996750000002,80.2412408,residential,Safe
Doctor Shivaji Ganesan Road,13.0365379,80.2428683,tertiary,Safe
Doctor Shivaji Ganesan Road,13.036902202503658,80.24294887964753,tertiary,Safe
Vaithyaram Street,13.0361553,80.2410742,residential,Safe
Doctor Shivaji Ganesan Road,13.03611995,80.24275044999999,tertiary,Safe
Doctor Shivaji Ganesan Road,13.035439207698802,80.24247005112787,tertiary,Safe
Krishna Rao Street,13.03903025,80.24307185,residential,Safe
Doctor Shivaji Ganesan Road,13.03875515,80.24335740000001,tertiary,Safe
Doctor Shivaji Ganesan Road,13.039413161696585,80.24368457962119,tertiary,Safe
Vaithyaram Street,13.0361553,80.2410742,residential,Safe
Thanikachalam Road,13.0361923,80.2394237,secondary,Safe
Saravanan Street,13.037958249999996,80.241374,residential,Safe
Doctor Shivaji Ganesan Road,13.0380436,80.24313649999999,tertiary,Safe
Doctor Shivaji Ganesan Road,13.037558900000002,80.24304755,tertiary,Safe
"['Dr Thomas 1st Street', 'Dr Thomas Street']",13.03764255203938,80.24385694901993,residential,Safe
Arcot Street,13.03868385,80.240091,residential,Safe
Thanikachalam Road,13.038534250000003,80.23971764999999,secondary,Safe
Neelakanta Mehta Street,13.036996750000002,80.2412408,residential,Safe
Thanikachalam Road,13.03701465,80.23952815,secondary,Safe
Saravanan Street,13.037958249999996,80.241374,residential,Safe
Thanikachalam Road,13.0378779,80.23963749999999,secondary,Safe
Basudev Street,13.0398248,80.24031425000001,residential,Safe
Thanikachalam Road,13.0394829,80.23982735,secondary,Safe
Basudev Street,13.0398248,80.24031425000001,residential,Safe
Daniel Street,13.04002695,80.2407819,residential,Safe
Daniel Street,13.039549,80.24073630000001,residential,Safe
Arcot Street,13.03868385,80.240091,residential,Safe
Arcot Street,13.0385167,80.24153325,residential,Safe
Krishna Rao Street,13.039057958368728,80.24050277770003,residential,Safe
Arcot Street,13.03873815,80.2426695,residential,Safe
Arcot Street,13.0385167,80.24153325,residential,Safe
Arcot Street,13.03835785,80.2429148,residential,Safe
Krishna Rao Street,13.0392011,80.2417144,residential,Safe
Daniel Street,13.039549,80.24073630000001,residential,Safe
Krishna Rao Street,13.039057958368728,80.24050277770003,residential,Safe
Krishna Rao Street,13.0392011,80.2417144,residential,Safe
Krishna Rao Street,13.03903025,80.24307185,residential,Safe
Arcot Street,13.03873815,80.2426695,residential,Safe
Hindi Prachar Sabha Road,13.034052720883652,80.23942764368721,tertiary,Safe
Dr Thomas 2nd Street,13.03612755,80.2433249,residential,Safe
Dr Thomas Street,13.03592395,80.24377975,residential,Safe
Dr Thomas Street,13.036198809162064,80.24397533964402,residential,Safe
Girappa Road,13.040324398721657,80.2454394077067,residential,Safe
Sir Thyagaraya Road,13.03957661327527,80.24562757986527,secondary,Safe
Dr Thomas Street,13.03819755,80.2444748,residential,Safe
Dr Thomas Street,13.039033267700493,80.24486484782678,residential,Safe
Raman Street,13.0410434,80.24509040000001,residential,Safe
Girappa Road,13.041941282326976,80.24613306352381,residential,Safe
Dr Thomas Street,13.03819755,80.2444748,residential,Safe
"['Dr Thomas 1st Street', 'Dr Thomas Street']",13.03764255203938,80.24385694901993,residential,Safe
Dr Thomas 2nd Street,13.03612755,80.2433249,residential,Safe
Doctor Shivaji Ganesan Road,13.0365379,80.2428683,tertiary,Safe
Doctor Shivaji Ganesan Road,13.03611995,80.24275044999999,tertiary,Safe
Rangoon Street,13.0356689,80.24528935000001,residential,Safe
Rangoon Street,13.035737906203613,80.24484749740031,residential,Safe
Alaiamman Koil Street,13.038049049999998,80.24544825000001,residential,Safe
Alaiamman Koil Street,13.03830163843508,80.24579376774464,residential,Safe
Shastri Street,13.0278661,80.22692905,residential,Safe
70 Feet Road,13.027960917119744,80.22658626923447,secondary,Safe
Reddy Kuppam Road,13.02853725,80.22403969999999,secondary,Safe
Reddy Kuppam Road,13.028740773761664,80.22404726474457,secondary,Safe
Reddy Kuppam Road,13.028740773761664,80.22404726474457,secondary,Safe
Reddy Kuppam Road,13.02997733179799,80.2242902452597,secondary,Safe
Vandiakran Street,13.028963048914129,80.22397999834384,secondary,Safe
Reddy Kuppam Road,13.02997733179799,80.2242902452597,secondary,Safe
Govindan Road,13.031181639114964,80.2241389453796,secondary,Safe
Govindan Road,13.03151075,80.2223767,secondary,Safe
Govindan Road,13.03129206878866,80.22291497031695,secondary,Safe
Reddy Kuppam Street,13.0281394,80.2240133,tertiary,Safe
Reddy Kuppam Street,13.02833655,80.22401740000001,tertiary,Safe
Rajaji Street,13.0275055,80.2230143,residential,Safe
Reddy Kuppam Street,13.027388101523618,80.2240714224331,tertiary,Safe
Reddy Kuppam Street,13.02777720044203,80.22403920439756,tertiary,Safe
Reddy Kuppam Street,13.02673015,80.22412059999999,tertiary,Safe
Reddy Kuppam Street,13.0270044,80.22409525,tertiary,Safe
Nethaji Street,13.02678195,80.22305345,residential,Safe
Reddy Kuppam Street,13.0264122,80.2241716,tertiary,Safe
Reddy Kuppam Road,13.02598965,80.22423475,residential,Safe
Sadayappan Street,13.026071449064997,80.22298708386975,residential,Safe
Hospital Road,13.0301428,80.22611835000001,residential,Safe
New Boag Road,13.030517239661,80.22650254461507,residential,Safe
70 Feet Road,13.0297678,80.2273911,secondary,Safe
Hospital Road,13.029785579488184,80.22799113008132,residential,Safe
Gandhi Street,13.0286521,80.22577319999999,residential,Safe
Gandhi Street,13.028416,80.2271207,residential,Safe
70 Feet Road,13.028246250000002,80.2271326,secondary,Safe
North Road,13.028359047875467,80.22754118283635,residential,Safe
West Road,13.028096049999998,80.22789829999999,residential,Safe
North Road,13.028800226286975,80.22901165190122,residential,Safe
North Road,13.028359047875467,80.22754118283635,residential,Safe
Gandhi Street,13.02852035,80.22651995000001,residential,Safe
Gandhi Street,13.0286521,80.22577319999999,residential,Safe
2nd Street,13.028794350000002,80.22601045,residential,Safe
2nd Street,13.028416349780493,80.2259246395552,residential,Safe
Hospital Road,13.0300172,80.22683465,residential,Safe
Hospital Road,13.0301428,80.22611835000001,residential,Safe
2nd Street,13.02996215,80.22630165000001,residential,Safe
2nd Street,13.0291889,80.22611425000001,residential,Safe
2nd Street,13.028794350000002,80.22601045,residential,Safe
2nd Street,13.02961185,80.226224,residential,Safe
2nd Street,13.0291889,80.22611425000001,residential,Safe
2nd Street,13.02996215,80.22630165000001,residential,Safe
2nd Street,13.02961185,80.226224,residential,Safe
East Road,13.027260582013252,80.23021625031018,residential,Safe
East Road,13.0292006,80.2301245,residential,Safe
East Road,13.028665099999998,80.2301753,residential,Safe
1st Cross Street,13.028313212768497,80.22905280396898,residential,Safe
West Road,13.02760075,80.22785435,residential,Safe
West Road,13.028096049999998,80.22789829999999,residential,Safe
1st Cross Street,13.028313212768497,80.22905280396898,residential,Safe
West Road,13.027166550000002,80.22781455,residential,Safe
West Road,13.02627173975052,80.2286279194944,residential,Safe
West Road,13.027166550000002,80.22781455,residential,Safe
West Road,13.02760075,80.22785435,residential,Safe
2nd Cross Street,13.027550798489644,80.22876035823283,residential,Safe
2nd Cross Street,13.0281751,80.2299106,residential,Safe
East Road,13.028665099999998,80.2301753,residential,Safe
East Road,13.02726058201325,80.23021625031018,residential,Safe
Muthurangam Road,13.030019400000002,80.2285984,residential,Safe
Muthurangam Road,13.02941065,80.22857020000001,residential,Safe
Hospital Road,13.02966705,80.22871935,residential,Safe
Hospital Road,13.029785579488184,80.22799113008132,residential,Safe
Muthurangam Road,13.02941065,80.22857020000001,residential,Safe
Hospital Road,13.0296423,80.22899269999999,residential,Safe
Hospital Road,13.02966705,80.22871935,residential,Safe
Hospital Road,13.0296423,80.22899269999999,residential,Safe
New Boag Road,13.0303362,80.2287557,secondary,Safe
New Boag Road,13.0303199,80.2290224,secondary,Safe
2nd Street,13.0310447,80.2280564,residential,Safe
Muthurangam Road,13.03113565,80.22869125,residential,Safe
Muthurangam Road,13.0308194,80.22866315,residential,Safe
2nd Street,13.0310447,80.2280564,residential,Safe
Muthurangam Road,13.0314871,80.22873100000001,residential,Safe
Muthurangam Road,13.03113565,80.22869125,residential,Safe
New Corporation Colony 1st Street,13.031361657211816,80.22805190565649,residential,Safe
New Corporation Colony 1st Street,13.031361657211816,80.22805190565649,residential,Safe
New Corporation Colony 1st Street,13.031368603659311,80.22677998251918,residential,Safe
Muthurangam Road,13.031868049999998,80.22879230000001,residential,Safe
Muthurangam Road,13.0314871,80.22873100000001,residential,Safe
Siddhi Vinayagar Koil Street,13.031738801733828,80.22765863605979,residential,Safe
Muthurangam Road,13.03226535,80.2288524,residential,Safe
Muthurangam Road,13.031868049999998,80.22879230000001,residential,Safe
Bhajanai Koil Street,13.032149182038832,80.22772997395799,residential,Safe
Bhajanai Koil Street,13.032086333241391,80.2293264804983,residential,Safe
Muthurangam Road,13.03289975,80.22892555,residential,Safe
Muthurangam Road,13.03226535,80.2288524,residential,Safe
Varadarajan Street,13.032619521564472,80.2277453973965,residential,Safe
Muthurangam Road,13.03289975,80.22892555,residential,Safe
Madley 2nd Street,13.033493405583986,80.2281966381779,residential,Safe
Muthurangam Road,13.033638928339665,80.22901208844823,residential,Safe
Madley 2nd Street,13.0333026830381,80.22726274471955,residential,Safe
Madley 2nd Street,13.033493405583986,80.2281966381779,residential,Safe
Varadarajan Street,13.032619521564472,80.22774539739652,residential,Safe
Madley 1st Street,13.034327572484807,80.22808479291776,"['living_street', 'residential']",Safe
Muthurangam Road,13.034587601133856,80.22912249602277,residential,Safe
Muthurangam Road,13.033638928339665,80.22901208844823,residential,Safe
Bhajanai Koil Street,13.032086333241391,80.2293264804983,residential,Safe
Bhajanai Koil Street,13.032042700301108,80.23019695550741,residential,Safe
Police Quarters Road,13.03361926189124,80.22973252119753,residential,Safe
Natesan Street,13.0368526,80.22788985,residential,Safe
Ranganathan Street,13.0375204,80.22820725,residential,Safe
Natesan Street,13.03675115,80.22816445000001,residential,Safe
Natesan Street,13.0368526,80.22788985,residential,Safe
Thukkaram 1st Street,13.036050969678312,80.22786407507732,living_street,Safe
Thukkaram 1st Street,13.036050969678312,80.22786407507733,living_street,Safe
Natesan Street,13.036667,80.22839479999999,residential,Safe
Natesan Street,13.03675115,80.22816445000001,residential,Safe
Thukkaram 2nd Street,13.035996209478526,80.22815362027237,living_street,Safe
Natesan Street,13.036106549999998,80.2301668,residential,Safe
Natesan Street,13.036421,80.22918885,residential,Safe
Guild Street,13.03593075,80.2297826,residential,Safe
Guild Street,13.03593075,80.2297826,residential,Safe
Guild Street,13.03540898307905,80.22963922855146,residential,Safe
Postal Colony,13.03577179703354,80.22921118060508,living_street,Safe
Postal Colony,13.03577179703354,80.22921118060508,living_street,Safe
Natesan Street,13.036421,80.22918885,residential,Safe
Natesan Street,13.036667,80.22839479999999,residential,Safe
Thukkaram 3rd Street,13.035969332923935,80.22841374450533,living_street,Safe
Ranganathan Street,13.0375204,80.22820725,residential,Safe
Ranganathan Street,13.03711585,80.2295411,residential,Safe
Rameswaram Street,13.037898532977405,80.22852847413144,residential,Safe
Lakshmi Narasimman Street,13.0407639,80.23104395,residential,Safe
Doraiswamy Road,13.040819504919392,80.23063105881788,secondary,Safe
Mambalam High Road,13.04123195,80.22893885,tertiary,Safe
Mambalam High Road,13.0421687,80.2291701,tertiary,Safe
Mambalam High Road,13.04123195,80.22893885,tertiary,Safe
Rameswaram Street,13.04064465,80.22923085,residential,Safe
Rameswaram Street,13.039756422668423,80.22900205509781,residential,Safe
Rameswaram Street,13.038817345766434,80.22876336651372,residential,Safe
Rangan Street,13.039000068959966,80.23007466621699,residential,Safe
Rameswaram Street,13.04064465,80.22923085,residential,Safe
Mangesh Street,13.040290359611753,80.22885869715293,residential,Safe
Mangesh Street,13.04000427300841,80.23034021493473,residential,Safe
Rameswaram Street,13.039756422668423,80.22900205509781,residential,Safe
Maharajapuram Santhanam Salai,13.0430003,80.22966495,residential,Safe
Mambalam High Road,13.0421687,80.2291701,tertiary,Safe
Mambalam High Road,13.04345015,80.22949215,tertiary,Safe
Gandhi Street,13.0443562,80.23030735,residential,Safe
Mambalam High Road,13.0441754,80.22968465,tertiary,Safe
Mambalam High Road,13.044821750000002,80.2298826,tertiary,Safe
Mambalam High Road,13.0477302,80.2303872,tertiary,Safe
Bazullah Road,13.047559701317669,80.23155506725142,tertiary,Safe
Mambalam High Road,13.046818655696091,80.23026024195083,tertiary,Safe
Unnamalai Ammal Street,13.049831600000005,80.23213165,residential,Safe
Mambalam High Road,13.0496954,80.2306837,tertiary,Safe
Mambalam High Road,13.050413992634324,80.23079936451488,tertiary,Safe
Mambalam High Road,13.051868949999998,80.2312779,tertiary,Safe
Mambalam High Road,13.0526626,80.2315213,tertiary,Safe
Parthasaratypuram Extn,13.0520247384256,80.2323420392887,residential,Safe
Kolamamani Street,13.05310685,80.23180835,residential,Safe
Mambalam High Road,13.0526626,80.2315213,tertiary,Safe
Mambalam High Road,13.053429404505785,80.23173408248573,tertiary,Safe
Mamabalam Highway,13.05406655,80.23187984999998,tertiary,Safe
Mambalam High Road,13.05384045514432,80.23184088062469,tertiary,Safe
Dr MGR Salai,13.053873314947852,80.234311771781,primary,Safe
Vasan Street,13.043527400000002,80.2315128,residential,Safe
North Usman Road,13.0441009327596,80.23234829334027,tertiary,Safe
Mambalam High Road,13.04345015,80.22949215,tertiary,Safe
Mambalam High Road,13.0441754,80.22968465,tertiary,Safe
Nehru Street,13.043723925015334,80.23016905086024,residential,Safe
Bazullah Road,13.04691475,80.23647185,secondary,Safe
Bazullah Road,13.04702545,80.2359082,secondary,Safe
Raghaviah Road,13.04667625,80.235956,tertiary,Safe
Arulambal Street,13.04691595,80.23836025,residential,Safe
Arulambal Street,13.04620095,80.2381777,residential,Safe
Bazullah Road,13.04646835,80.2386122,secondary,Safe
Bazullah Road,13.04668275,80.23758615,secondary,Safe
Mambalam High Road,13.048146399999998,80.2304488,tertiary,Safe
Mambalam High Road,13.0487737,80.2305431,tertiary,Safe
Chari Street,13.04839362813824,80.23149753953764,residential,Safe
Ramakrishna Street,13.0492558,80.2313745,residential,Safe
Mambalam High Road,13.0492082,80.2306102,tertiary,Safe
Mambalam High Road,13.0496954,80.2306837,tertiary,Safe
Mambalam High Road,13.0508836,80.230915,tertiary,Safe
Theagaraaya Gramani Street,13.050629805176555,80.23230435130573,residential,Safe
Mambalam High Road,13.05126294272948,80.23106596977638,tertiary,Safe
Mambalam High Road,13.051868949999998,80.2312779,tertiary,Safe
Habibullah Road,13.05122957042249,80.23247782695589,residential,Safe
Mambalam High Road,13.05126294272948,80.23106596977638,tertiary,Safe
Mamabalam Highway,13.05389325,80.23279735,tertiary,Safe
"['Pillaiyar Koil Street', 'Kolamamani Street']",13.05316655212657,80.2327463457587,residential,Safe
Kolamamani Street,13.05306505,80.23197815,residential,Safe
Kolamamani Street,13.05310685,80.23180835,residential,Safe
Balu Street,13.05369025,80.231965,residential,Safe
Balu Street,13.05362420009132,80.23243851572457,residential,Safe
Balu Street,13.05369025,80.231965,residential,Safe
Mambalam High Road,13.053429404505785,80.23173408248573,tertiary,Safe
Mambalam High Road,13.05384045514432,80.23184088062469,tertiary,Safe
Parthasaratypuram Extn,13.051757,80.2336183,residential,Safe
Parthasaratypuram,13.05204575,80.23335374999999,residential,Safe
Parthasaratypuram Extn,13.0520247384256,80.23234203928868,residential,Safe
Periyar Road,13.0522759,80.2358282,residential,Safe
Periyar Road,13.05282955070088,80.23598709743206,residential,Safe
Porur Somasundaram Street,13.052803358403745,80.23518088913228,residential,Safe
Periyar Road,13.05167205,80.2356293,residential,Safe
Periyar Road,13.0522759,80.2358282,residential,Safe
Padmanabha Street,13.0519053,80.23598045,residential,Safe
Padmanabha Street,13.05217185,80.2349975,residential,Safe
Padmanabha Street,13.0518367,80.2364531,residential,Safe
Sivasailam Street,13.0516814,80.23666075,residential,Safe
Sivasailam Street,13.052315055325783,80.23679355854921,residential,Safe
Periyar Road,13.05102605,80.235413,residential,Safe
Periyar Road,13.05167205,80.2356293,residential,Safe
kannaiah Street,13.051590309989226,80.23480784375901,residential,Safe
Ramachandran Street,13.045044099999998,80.23046635,residential,Safe
Mambalam High Road,13.044821750000002,80.2298826,tertiary,Safe
Mambalam High Road,13.0454272,80.23004470000001,tertiary,Safe
Ramachandran Street,13.04492495,80.2309719,residential,Safe
Ramachandran Street,13.04486745,80.23121624999999,residential,Safe
Car Track Road,13.0445668,80.23092399999999,residential,Safe
Maharajapuram Santhanam Salai,13.0427774,80.2314605,residential,Safe
Maharajapuram Santhanam Salai,13.04291965,80.23029935,residential,Safe
Car Track Road,13.0432475,80.2307006,residential,Safe
Maharajapuram Santhanam Salai,13.04291965,80.23029935,residential,Safe
Maharajapuram Santhanam Salai,13.0430003,80.22966495,residential,Safe
Tanjavur Street,13.0420633,80.22971765,residential,Safe
Viyasar Street,13.0446699,80.23524445000001,residential,Safe
Raghaviah Road,13.0448778,80.23558205,tertiary,Safe
Raghaviah Road,13.04446835,80.2354906,tertiary,Safe
Lakshmanan Chetty Street,13.04413795,80.23633720000001,residential,Safe
Arulambal Street,13.04457825,80.2377888,residential,Safe
Lakshmanan Chetty Street,13.04413795,80.23633720000001,residential,Safe
Raghaviah Road,13.04446835,80.2354906,tertiary,Safe
Raghaviah Road,13.04421075,80.23544275,tertiary,Safe
Arulambal Street,13.04764445,80.238557,residential,Safe
Bhagirathi Ammal Street,13.0479914,80.2386817,residential,Safe
Bhagirathi Ammal Street,13.0481405,80.2380522,residential,Safe
Arulambal Street,13.045010449999998,80.23790315,residential,Safe
Arulambal Street,13.04457825,80.2377888,residential,Safe
Sambasivam Street,13.044918,80.23673505,residential,Safe
Sambasivam Street,13.044918,80.23673505,residential,Safe
Raghaviah Road,13.0451673,80.23564725,tertiary,Safe
Raghaviah Road,13.0448778,80.23558205,tertiary,Safe
Somasundaram Road,13.0452466,80.23536715,residential,Safe
Raghaviah Road,13.0454709,80.23570720000001,tertiary,Safe
Raghaviah Road,13.0451673,80.23564725,tertiary,Safe
Somasundaram Road,13.04541595,80.23419475,residential,Safe
Somasundaram Road,13.0452466,80.23536715,residential,Safe
Rama Street,13.04576485,80.23518569999999,residential,Safe
Rama Street,13.045006,80.2350235,residential,Safe
Rama Street,13.04666625,80.23535820000001,residential,Safe
Bazullah Road,13.04707125,80.23560979999999,secondary,Safe
Bazullah Road,13.047220646399522,80.23452903887055,secondary,Safe
Raja Char Street,13.0461797,80.23556415,residential,Safe
Raghaviah Road,13.0462355,80.23586355,tertiary,Safe
Raghaviah Road,13.04593235,80.23579950000001,tertiary,Safe
Rama Street,13.04666625,80.23535820000001,residential,Safe
Rama Street,13.04576485,80.23518569999999,residential,Safe
Raja Char Street,13.0461797,80.23556415,residential,Safe
Raja Char Street,13.046387487221631,80.23439622513015,residential,Safe
Raja Char Street,13.04655115,80.23320045,residential,Safe
Krishnan Street,13.04659405,80.23287135,residential,Safe
North Usman Road,13.046109388847846,80.23281260480044,secondary,Safe
Raja Char Street,13.04655115,80.23320045,residential,Safe
Hanumanthan Street,13.046024,80.23340045,residential,Safe
